created_at,text
2021-03-05 00:49:56,b'RT @DrLolaFayanju: @NirajGusani @TsengJennifer @TomVargheseJr @DrMStiegler @arghavan_salles @EMARIANOMD @BurgartBioethix @meganranney @choo\xe2\x80\xa6'
2021-03-05 00:49:28,b'RT @Blanch68L: According to #CNMO of Australia nurses are driving the #CovidVaccine roll out. If that is the case then why don\xe2\x80\x99t #NursePrac\xe2\x80\xa6'
2021-03-05 00:49:08,b'RT @RandyTravisFox5: TONIGHT AT 10 on @FOX5Atlanta -- Can you lose your job if you refuse to get a #COVIDVaccine? https://t.co/Oy9Vr5LKUy'
2021-03-05 00:48:57,b'RT @ShazzShams: Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointments ava\xe2\x80\xa6'
2021-03-05 00:48:51,b'Minnesota officials are investigating POSITIVE coronavirus infections in people who were \xe2\x80\x9cappropriately vaccinated\xe2\x80\x9d\xe2\x80\xa6 https://t.co/nH693cowPK'
2021-03-05 00:48:36,b'Why did she get the #CovidVaccine? \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/HhdTUgQrH0'
2021-03-05 00:48:09,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:48:06,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:48:05,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:47:56,"b""RT @JennyStephens52: #PA01 @PhillyInquirer LTE\n@repbrianfitz isn't solving my #CovidVaccine problems https://t.co/2Sh8M6hTQK"""
2021-03-05 00:47:54,b'One and Done - #CovidVaccine thanks to @JNJGlobalHealth \nSlight sore arm - otherwise no side affects.  @ncdhhs team\xe2\x80\xa6 https://t.co/rw5El1OKM8'
2021-03-05 00:47:29,b'I Got Talkcinated. Celebrating the fact I finally got vaccinated. Guitar instrumental using my talk box on lead gui\xe2\x80\xa6 https://t.co/AW28rdUd2U'
2021-03-05 00:47:14,"b'RT @jewelhurtado_: If you care for a child who receives #CVRC services, you\xe2\x80\x99re most likely eligible for the #CovidVaccine. Little A has epi\xe2\x80\xa6'"
2021-03-05 00:47:11,b'#COVIDVaccine #VaccinePassport #lockdown #CrimesAgainstHumanity #stayathomesavelives\n#GreatReset  #NewWorldOrder\xe2\x80\xa6 https://t.co/MCXy5nmIyv'
2021-03-05 00:47:10,b'RT @EParkwayMcDs: Just a heads up if you are planning on getting the #CovidVaccine. Older couple came in here last week after getting their\xe2\x80\xa6'
2021-03-05 00:46:55,b'RT @bmcarthur17: Another new #coronavirus variant have been detected in the UK which has a mutation that may help it escape immunity.\n\n#Cov\xe2\x80\xa6'
2021-03-05 00:46:45,b'RT @ShazzShams: Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointments ava\xe2\x80\xa6'
2021-03-05 00:46:30,b'RT @susanlmarquis: Get the shot. Whichever you can get soonest. Get the shot. #CovidVaccine'
2021-03-05 00:46:30,b'RT @ShazzShams: Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointments ava\xe2\x80\xa6'
2021-03-05 00:46:10,"b""Local Twitter: The Hy-Vee in Robbinsdale has just A TON of #CovidVaccine appointments tomorrow. If you're currently eligible, go grab one!"""
2021-03-05 00:46:09,"b""I'm eligible, but i'm having a hard time scheduling a #CovidVaccine because i work a job."""
2021-03-05 00:45:55,b'RT @GovCanHealth: Curious about what\xe2\x80\x99s in the #COVID19 vaccines? Learn more about the ingredients and the vaccines available in Canada here\xe2\x80\xa6'
2021-03-05 00:45:54,"b'@leeannebutts @TexasDSHS Because while we know #COVIDvaccine is effective for reducing your own illness risk, scien\xe2\x80\xa6 https://t.co/c7E2HHdHh7'"
2021-03-05 00:45:44,"b""When more COVID-19 data doesn't equal more understanding. \n This is a great Science post \n\nhttps://t.co/tsnAP2lmHI\xe2\x80\xa6 https://t.co/SKM43CGUGy"""
2021-03-05 00:45:39,b'RT @ShazzShams: Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointments ava\xe2\x80\xa6'
2021-03-05 00:45:12,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:45:06,"b""RT @LegalKant: Russia's propaganda on #SputnikV busted \n\nEuropean Commission has denied that the EU is negotiating the supply of the Russia\xe2\x80\xa6"""
2021-03-05 00:45:02,"b'RT @BrianFrosh: If you receive an unexpected phone call offering to administer a #COVIDvaccine to you in your home, hang up \xe2\x80\x93 this is likel\xe2\x80\xa6'"
2021-03-05 00:45:00,"b""Russia's propaganda on #SputnikV busted \n\nEuropean Commission has denied that the EU is negotiating the supply of t\xe2\x80\xa6 https://t.co/8Tx6FHX6NP"""
2021-03-05 00:44:50,b'RT @toppioneers: Find Health Insurance Now!\n\nhttps://t.co/Hmwi7KYF0J\n\n#AEWDynamite #AEWDyanmite #AEW #MAFS #MarriedAtFirstSight #TheChallen\xe2\x80\xa6'
2021-03-05 00:44:23,"b'RT @CrazieDiamond: So, this was from our governor today.  I encourage you all to look at the comments more to show how many sheeple &amp; mask\xe2\x80\xa6'"
2021-03-05 00:44:16,b'This movie is our future!! Will Smith needs to start on the cure now before it gets too late!!!! #CovidVaccine\xe2\x80\xa6 https://t.co/W68eZMBbyW'
2021-03-05 00:44:14,"b'RT @BrianFrosh: If you receive an unexpected phone call offering to administer a #COVIDvaccine to you in your home, hang up \xe2\x80\x93 this is likel\xe2\x80\xa6'"
2021-03-05 00:44:13,b'RT @toppioneers: Save Money on Health Insurance!\n\nhttps://t.co/oj1Fea9kgs\n\n#AEWDynamite #AEWDyanmite #AEW #MAFS #MarriedAtFirstSight #TheCh\xe2\x80\xa6'
2021-03-05 00:44:10,b'RT @susanlmarquis: Get the shot. Whichever you can get soonest. Get the shot. #CovidVaccine'
2021-03-05 00:44:06,"b'RT @andrewflood: Total vaccinations on Ireland\n1st dose  860271 (+17,353) 12.7%\n2nd dose  183,063 (+3318) 2.7%\n\nNorth \n1st dose vaccine  55\xe2\x80\xa6'"
2021-03-05 00:43:58,b'Will never tire of this story &amp; message &amp; will always be inspired by my amazing sister @halleh13 &amp; her huge heart\xe2\x80\xa6 https://t.co/BYiK94mINy'
2021-03-05 00:43:55,b'RT @toppioneers: Get the Best Medicare Assistance!\nhttps://t.co/Ja72WCexjF\n\n#AEWDynamite #AEWDyanmite #AEW #MAFS #MarriedAtFirstSight #TheC\xe2\x80\xa6'
2021-03-05 00:43:04,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:42:53,b'RT @ShazzShams: Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointments ava\xe2\x80\xa6'
2021-03-05 00:42:46,b'RT @IshatReza: POLL\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6: would you be ok if each vaccine administration site instituted a \xe2\x80\x9creserve list\xe2\x80\x9d of people who could sign up to get c\xe2\x80\xa6'
2021-03-05 00:42:15,b'My week started with an unexpected $1200 plumbing proejct then took a quick spike up when I paid off my student loa\xe2\x80\xa6 https://t.co/ImrKnCSwPX'
2021-03-05 00:42:08,b'RT @DrDeepakKrishn1: An algorithm for Covid vaccine in patients on blood thinners. Consult your physician or Cardiologist before getting va\xe2\x80\xa6'
2021-03-05 00:42:00,b'RT @RexMLee1: IBMTV- Texas Winter Storm Power Outages: https://t.co/pPDIxKeccS #COVID19 #Texas #GreenEnergy #SOLAR #BillGates #CovidVaccine\xe2\x80\xa6'
2021-03-05 00:42:00,"b'@Rondaline68 @Smilan317 In Virginia, Health Department calls to say your spot has come up to get your #CovidVaccine\xe2\x80\xa6 https://t.co/UO5yC2bcV7'"
2021-03-05 00:41:49,b'RT @susanlmarquis: Get the shot. Whichever you can get soonest. Get the shot. #CovidVaccine'
2021-03-05 00:41:34,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:41:09,"b""RT @DrDeepakKrishn1: Phone rings \xf0\x9f\x93\xb1\xf0\x9f\x93\xb1\xf0\x9f\x93\xb1 \nCaller - Sir this is xyz here, you did my father's angioplasty 2 years ago .. \nMe - He can take the v\xe2\x80\xa6"""
2021-03-05 00:41:06,b'RT @susanlmarquis: Get the shot. Whichever you can get soonest. Get the shot. #CovidVaccine'
2021-03-05 00:40:59,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:40:48,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:40:39,"b""RT @Lon_S_J: Wake up Florida! \n\nYour governor wants to deny vaccines to teachers under age 50.\n\nCVS knows Deathsantis didn't follow the sci\xe2\x80\xa6"""
2021-03-05 00:39:50,"b'RT @manojsinha_: Today received First Dose of #COVIDVaccine at Government Medical College Hospital, Jammu. My appeal to all eligible person\xe2\x80\xa6'"
2021-03-05 00:39:32,b'RT @doccrearperry: It\xe2\x80\x99s Me and the brilliant Dr @RheaBoydMD @hari @KFF #BetweenUsAboutUs \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9#Blaccinated \xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7#CovidVaccine'
2021-03-05 00:39:31,b'When will there be something in the \xe2\x80\x9cwin\xe2\x80\x9d column in #yorkregion #Ontario #Canada re #CovidVaccine roll-out? It\xe2\x80\x99s no\xe2\x80\xa6 https://t.co/vjFSIz45ip'
2021-03-05 00:38:55,"b'I am so very thankful, and downright giddy, over being FULLY VACCINATED!\n\nHere is my COVID vaccine experience:\xe2\x80\xa6 https://t.co/8tjtkRsEwY'"
2021-03-05 00:38:43,b'RT @ShazzShams: Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointments ava\xe2\x80\xa6'
2021-03-05 00:38:13,b'It only works if I post it on social media right? #CovidVaccine https://t.co/1ZrBgVsMwz'
2021-03-05 00:38:07,b'#Israel is practicing #CovidVaccine #Apartheid! Thanks to @marclamonthill &amp; #MitchellPlitnick of @jvplive for speak\xe2\x80\xa6 https://t.co/RaqhWdHzsG'
2021-03-05 00:38:02,b'RT @GovCanHealth: Curious about what\xe2\x80\x99s in the #COVID19 vaccines? Learn more about the ingredients and the vaccines available in Canada here\xe2\x80\xa6'
2021-03-05 00:37:44,b'RT @PSPC_SPAC: We\xe2\x80\x99re buying the supplies needed to administer millions of #COVIDVaccine doses. Find out how we\xe2\x80\x99re procuring these items to\xe2\x80\xa6'
2021-03-05 00:37:42,b'My parents finally got their 1st shot of the covid vaccine today in Florida! #CovidVaccine #soexcited'
2021-03-05 00:37:33,"b""FRONT OF THE QUE #scottyfromarketing? Isn't it time you got off your butt and got us a better efficacy\xe2\x80\xa6 https://t.co/61pGKIC2RS"""
2021-03-05 00:37:17,b'RT @ShazzShams: Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointments ava\xe2\x80\xa6'
2021-03-05 00:36:41,b'PSA : at the Orlando fema vaccination location people 65+ could register from their phone and go to the front of th\xe2\x80\xa6 https://t.co/IlqMDQGPU1'
2021-03-05 00:36:35,b'Philly folks! You do not need an appointment to get vaccinated at the Convention Center. There are walk-in appointm\xe2\x80\xa6 https://t.co/KMYzmPFgYy'
2021-03-05 00:36:33,"b""RT @CubaReport: Cuba's FIVE #CovidVaccine candidates:"""
2021-03-05 00:36:27,b'RT @YoPaulieNJ: CVS and Walmart to DeSantis #CovidVaccine https://t.co/rwPDEqCMjX'
2021-03-05 00:36:10,"b""RT @Commentary: Cuomo's headaches, and elite panic turns on the culture.\n\nTune in to the @Commentary podcast episode: Cuomosexuality\n\xe2\x96\xb8 http\xe2\x80\xa6"""
2021-03-05 00:35:45,b'@LarryHogan #COVIDVaccine The easiest way to reach disenfranchised people in Baltimore is to send teams door to doo\xe2\x80\xa6 https://t.co/5CUANEeg6s'
2021-03-05 00:35:31,b'RT @ians_india: The Standing Committee on Vaccination (STIKO) in Germany updated its reference and now recommended the #CovidVaccine from #\xe2\x80\xa6'
2021-03-05 00:35:31,"b""Angels' Will Help You Get A COVID Shot\n\n \xe2\x96\xb6\xef\xb8\x8f Online group offers tips, tricks for vaccines!\n\nhttps://t.co/BX2w8QuSVr\xe2\x80\xa6 https://t.co/lAcPqTe65S"""
2021-03-05 00:35:26,b'RT @PadmanabhGadka1: Breaking:\nIndia vaccinated over 1 million people today  \n\nAnd 2 million in the last 2 days. \nThats phenomenal\nadvantag\xe2\x80\xa6'
2021-03-05 00:34:35,b'RT @Steve_mjt: Legend....\nhttps://t.co/rGytu3jVEY\n\n#MaskUp #WearYourMaskProperly #WearYourMask #COVID19 #CovidVaccine #COVID19ireland #Lege\xe2\x80\xa6'
2021-03-05 00:34:26,b'RT @UHN: Pre-registration for the #CovidVaccine is now open for eligible patients aged 80+.\n\nEligibility criteria and to register \xe2\x86\x92 https:/\xe2\x80\xa6'
2021-03-05 00:34:14,"b'RT @bluewavebrian: 24 hours after #CovidVaccine! I didn\xe2\x80\x99t grow horns, my arms didn\xe2\x80\x99t fall off, and Bill Gates didn\xe2\x80\x99t put a microchip in my\xe2\x80\xa6'"
2021-03-05 00:34:04,b'RT @toppioneers: Find Health Insurance Now!\n\nhttps://t.co/Hmwi7KYF0J\n\n#AEWDynamite #AEWDyanmite #AEW #MAFS #MarriedAtFirstSight #TheChallen\xe2\x80\xa6'
2021-03-05 00:33:19,b'RT @toppioneers: Get the Best Medicare Assistance!\nhttps://t.co/Ja72WCexjF\n\n#AEWDynamite #AEWDyanmite #AEW #MAFS #MarriedAtFirstSight #TheC\xe2\x80\xa6'
2021-03-05 00:32:54,"b""RT @tara_kiran: Do you have Q's about the AZ vaccine and role of primary care in the provincial #CovidVaccine rollout? So do I!\n\nJoin our n\xe2\x80\xa6"""
2021-03-05 00:32:43,b'RT @toppioneers: Save Money on Health Insurance!\n\nhttps://t.co/oj1Fea9kgs\n\n#AEWDynamite #AEWDyanmite #AEW #MAFS #MarriedAtFirstSight #TheCh\xe2\x80\xa6'
2021-03-05 00:32:37,"b'So, this was from our governor today.  I encourage you all to look at the comments more to show how many sheeple &amp;\xe2\x80\xa6 https://t.co/sdmmy5TW8T'"
2021-03-05 00:31:54,"b""RT @SisEnterprises: The best leaders lead by example, just like #SISGroup's leadership team with some members above 60 age, who showed fait\xe2\x80\xa6"""
2021-03-05 00:31:42,b'RT @IshatReza: POLL\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6: would you be ok if each vaccine administration site instituted a \xe2\x80\x9creserve list\xe2\x80\x9d of people who could sign up to get c\xe2\x80\xa6'
2021-03-05 00:31:35,b'RT @AndreaLNicolas: BREAKING: Dr Caroline Phegan is about to become the first person in the country to receive the AstraZeneca Covid Vaccin\xe2\x80\xa6'
2021-03-05 00:31:23,b'RT @AndreaLNicolas: \xe2\x80\x9cDo it! Get the jab. Be part of the pandemic solution.\xe2\x80\x9d \n\n.. the message from Australia\xe2\x80\x99s first AstraZeneca Covid Vacci\xe2\x80\xa6'
2021-03-05 00:31:15,"b'@AGeorgesMoreno\n\nI found the answer to the question:\n\nIf one has received the #CovidVaccine, is there a #medical re\xe2\x80\xa6 https://t.co/NIa12Iy7Az'"
2021-03-05 00:31:14,b'RT @ians_india: The Standing Committee on Vaccination (STIKO) in Germany updated its reference and now recommended the #CovidVaccine from #\xe2\x80\xa6'
2021-03-05 00:31:03,"b'RT @CDCgov: Join the CDC #COVID19 Partner Update Call Monday, March 8, at 3:00 pm EST. \n\nTitle: Expanding the COVID-19 Vaccination Toolbox:\xe2\x80\xa6'"
2021-03-05 00:30:40,"b""Cuomo's headaches, and elite panic turns on the culture.\n\nTune in to the @Commentary podcast episode: Cuomosexualit\xe2\x80\xa6 https://t.co/qYexGuAMKo"""
2021-03-05 00:30:34,b'RT @AndreaLNicolas: JUST IN: Dr Caroline Phegan has become the first person in Australia to receive the #AstraZeneca Covid Vaccine. \n\nIt wa\xe2\x80\xa6'
2021-03-05 00:30:29,b'2nd Jab done #pfizer #CovidVaccine https://t.co/IXxEuiZRbC'
2021-03-05 00:30:15,b'The Standing Committee on Vaccination (STIKO) in Germany updated its reference and now recommended the\xe2\x80\xa6 https://t.co/ZOa1qbQhBC'
2021-03-05 00:30:09,"b""I (The Jew) got my 1st #CovidVaccine shot today Now that my mrna is being rewritten I can't wait for my 2nd shot to\xe2\x80\xa6 https://t.co/MaD7enNcrk"""
2021-03-05 00:30:03,b'RT @ArcaneMeow: Got my first dose of the #CovidVaccine \xf0\x9f\xa5\xb3 https://t.co/mIbvZbxju7'
2021-03-05 00:30:01,b'RT @atheistic_1: Well then apparently #COVID19 and the #CovidVaccine have exactly the same results.\n\nHalt the vaccinations!'
2021-03-05 00:29:49,b'Cute\n\n#food #Foodie #Foodies #foodblogger #foodforthought #Cooking #chef #chefs #cheflife #covid #COVID19\xe2\x80\xa6 https://t.co/ELalGrKG8c'
2021-03-05 00:29:45,"b'RT @nhm_assam: #LargestVaccineDrive \n\nShri. Brightson Daimari, DME-HQ, IEC Media Cell, NHM Assam shares his experience after taking the #1s\xe2\x80\xa6'"
2021-03-05 00:29:36,"b'RT @manojsinha_: Today received First Dose of #COVIDVaccine at Government Medical College Hospital, Jammu. My appeal to all eligible person\xe2\x80\xa6'"
2021-03-05 00:28:56,b'Got my #CovidVaccine shot today! #johnsonandjohnson #squirtle #carapuce #zenigame #schiggy #pokemon  #\xe3\x82\xbc\xe3\x83\x8b\xe3\x82\xac\xe3\x83\xa1 https://t.co/524LIEOqQY'
2021-03-05 00:28:11,"b'RT @CDCgov: Join the CDC #COVID19 Partner Update Call Monday, March 8, at 3:00 pm EST. \n\nTitle: Expanding the COVID-19 Vaccination Toolbox:\xe2\x80\xa6'"
2021-03-05 00:28:00,"b'RT @ishwarachanta: Proud to be one of the 1 Million vaccinated in  India today , come on folks, line up, seize the chance to keep us all, s\xe2\x80\xa6'"
2021-03-05 00:27:34,"b'RT @Rahul_Barman__: #LargestVaccineDrive\n#Unite2FightCorona\n\nSmt. Khushboo Sundar, Popular Actress from the South and a Politician from Tam\xe2\x80\xa6'"
2021-03-05 00:27:27,"b""RT @DoloresHuertaFD: #FRESNOCOUNTY: Find out if you're eligible for the COVID-19 vaccine and schedule your appointment today at https://t.c\xe2\x80\xa6"""
2021-03-05 00:27:25,"b'RT @Will_Cummings6: @GOP ethnic cleaning, @KimReynoldsIA is keeping the good vaccines for whites while giving the Johnson &amp; Johnson vaccine\xe2\x80\xa6'"
2021-03-05 00:26:41,b'Trying to get a #COVIDvaccine is like trying to get #BTS tickets for my daughter.'
2021-03-05 00:26:17,"b'RT @Redpainter1: Hi @twittersupport @Twitter \n\nAccount @ianmSC is spreading dangerous COVID misinformation and disinformation, putting live\xe2\x80\xa6'"
2021-03-05 00:26:08,"b""RT @ChhayaPachauli: What ?! \xf0\x9f\x99\x86\xf0\x9f\x8f\xbb Why should health workers be paying for the 2nd dose of #COVID19Vaccine ? Didn't the govt. promise free #Cov\xe2\x80\xa6"""
2021-03-05 00:26:00,b'RT @AndreaLNicolas: \xe2\x80\x9cDo it! Get the jab. Be part of the pandemic solution.\xe2\x80\x9d \n\n.. the message from Australia\xe2\x80\x99s first AstraZeneca Covid Vacci\xe2\x80\xa6'
2021-03-05 00:25:59,b'#Pennsylvania #PAvaccinations #PADeptofhealth #CovidVaccine #POTUS #COVID19PA #DrFauci why is it that my 71 year ol\xe2\x80\xa6 https://t.co/mCTUml5c6P'
2021-03-05 00:25:54,b'Scientists Find that Antibodies from S. African Variant May Offer Cross-Protection (in vitro). Vaccine makers are a\xe2\x80\xa6 https://t.co/CdxJnQUFeS'
2021-03-05 00:25:48,b'RT @RandyTravisFox5: TONIGHT AT 10 on @FOX5Atlanta -- Can you lose your job if you refuse to get a #COVIDVaccine? https://t.co/Oy9Vr5LKUy'
2021-03-05 00:25:45,b'I am amazed and humbled to have made it to the front page! https://t.co/7KZUZTBkMu\n#CovidVaccine #COVID19 #COVID\xe2\x80\xa6 https://t.co/mTHSfaPSnb'
2021-03-05 00:25:15,b'RT @tara_kiran: Depressing that once again there is no mention of #primarycare being part of the #covidvaccine distribution system in ON\n\nW\xe2\x80\xa6'
2021-03-05 00:25:01,b'Such an overwhelming feeling of relief and gratitude. It finally feels like we\xe2\x80\x99re inching closer to the end of this\xe2\x80\xa6 https://t.co/lQhDjevIBY'
2021-03-05 00:24:21,b'@BLNewsMedia @LysanderMurphy @Milhouse_Van_Ho @dockaurG @fordnation @epdevilla @randyhillier @epdevilla can you exp\xe2\x80\xa6 https://t.co/KiZerH2BTS'
2021-03-05 00:24:10,b'Getting that wacky vaccky tomorrow. I\xe2\x80\x99ll let you know how it goes. #CovidVaccine'
2021-03-05 00:23:58,"b'@TheLeadCNN @jaketapper Be part of the solution, dumbass #CovidVaccine'"
2021-03-05 00:23:41,b'Musician on FB in regard to taking the #CovidVaccine https://t.co/IiF9jwR8iI'
2021-03-05 00:23:34,b'@donwinslow I recieved my Pfizer vaccine today via FEMA in Orlando - thanks President Biden - extremely organized a\xe2\x80\xa6 https://t.co/DeSiiVSnH6'
2021-03-05 00:23:31,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:23:17,b'@MayorBowser and @_DCHealth have given more than 42% of DC\xe2\x80\x99s #CovidVaccine doses to \nNON-RESIDENTS. Meanwhile MD an\xe2\x80\xa6 https://t.co/F8A6txGqjl'
2021-03-05 00:22:47,b'@drbeen_medical Regarding your your talk on J&amp;J vaccine:  If they all present a spike protein to train your immune\xe2\x80\xa6 https://t.co/9V7RLEswaO'
2021-03-05 00:22:14,b'RT @StashaOC_MD: Need help scheduling a #COVIDvaccine appt for you or someone you love who lives in NYC and falls into one of these categor\xe2\x80\xa6'
2021-03-05 00:22:01,"b'RT @SandyTecimer: @kimzarzour Your family doctors who are able to Are given #CovidVaccine access, we can vaccinate our high-risk patients i\xe2\x80\xa6'"
2021-03-05 00:21:28,b'Filming is not \xe2\x80\x9cessential\xe2\x80\x9d but the degree of exposure actors have to take on (no PPE) is extreme. Vaccinate actors.\xe2\x80\xa6 https://t.co/XBSZ1LzznY'
2021-03-05 00:21:26,"b'RT @MinorityHealth3: Join us for #COVID19 conversations at 8pm EST with @dr_Omhz @drannamvaldez and @ashira_md where we discuss covid-19, #\xe2\x80\xa6'"
2021-03-05 00:21:11,b'Exposing the changing lockdown strategy and the use of PCR Testing https://t.co/J0k3Kx918U via @YouTube #COVID19\xe2\x80\xa6 https://t.co/ZFI2iD7osU'
2021-03-05 00:20:56,b'RT @ProfPetweet: Great news for all breastfeeding mamas who received/will receive the #CovidVaccine!'
2021-03-05 00:20:36,b'RT @GabRosenberg: New #Israeli Data Confirms #CovidVaccine Success:\n\nOnly 0.07% of those vaccinated tested positive for #COVID19 one month\xe2\x80\xa6'
2021-03-05 00:20:28,b'RT @UHN: Pre-registration for the #CovidVaccine is now open for eligible patients aged 80+.\n\nEligibility criteria and to register \xe2\x86\x92 https:/\xe2\x80\xa6'
2021-03-05 00:20:03,b'RT @JeffreyHayzlett: Big thanks to all the healthcare workers to make this happen!  Thank you @Pfizer and @SanfordHealth for one of the fas\xe2\x80\xa6'
2021-03-05 00:19:58,b'Great news for all breastfeeding mamas who received/will receive the #CovidVaccine! https://t.co/8yDLfZv4YT'
2021-03-05 00:19:50,"b'The Oceanside area reported four #COVID19 cases in the last week of February, according to the BC CDC.\xe2\x80\xa6 https://t.co/oODmy30O6V'"
2021-03-05 00:19:27,b'RT @Blanch68L: According to #CNMO of Australia nurses are driving the #CovidVaccine roll out. If that is the case then why don\xe2\x80\x99t #NursePrac\xe2\x80\xa6'
2021-03-05 00:19:26,"b'Having just heard the Dolly Parton ""Vaccine"" song, I shook my head so violently I feared it would fly clean off my\xe2\x80\xa6 https://t.co/hiEjmrjhuY'"
2021-03-05 00:19:24,b'How do I find open appointments for Covid vaccines??? We need to schedule an appointment for my dad. #CovidVaccine #whereisthevaccine'
2021-03-05 00:19:24,b'Today I took part one of the #CovidVaccine- I am sharing this pic &amp; the fact that I even took the vaccine for a rea\xe2\x80\xa6 https://t.co/pi3ZyZvfGI'
2021-03-05 00:19:21,b'Thanks to @Pfagell for the post that spurred me to learn more about #covidvaccine admin -- its burdens &amp; inequities\xe2\x80\xa6 https://t.co/huK9Ifi4KA'
2021-03-05 00:18:39,"b'RT @SurreyHeartland: \xf0\x9f\x93\xa3Nearly 325,000 residents vaccinated, a football club helping to deliver oxygen monitors, new vaccination services in\xe2\x80\xa6'"
2021-03-05 00:18:25,"b'@GovMurphy @NJDeptofHealth Happy Birthday, maybe you can tell me why the 60 to 64 age group has not been prioritize\xe2\x80\xa6 https://t.co/4Re93D9ooz'"
2021-03-05 00:18:12,"b""Fun fact: spouse is a 100% service-connected veteran from a stroke. He's on blood thinners/seizure/BP meds. Got a r\xe2\x80\xa6 https://t.co/vZeUXXhACZ"""
2021-03-05 00:17:54,"b'@AGeorgesMoreno \xf0\x9f\x8f\x9b\n\nHow does the question,\n\nIf one has received the #CovidVaccine, is there a #medical reason to wea\xe2\x80\xa6 https://t.co/f9JRPFXlzN'"
2021-03-05 00:17:42,"b'@StephenAtHome Lift those masks Texas, you\xe2\x80\x99ve been a shining example #CovidVaccine'"
2021-03-05 00:17:26,b'RT @UHN: Pre-registration for the #CovidVaccine is now open for eligible patients aged 80+.\n\nEligibility criteria and to register \xe2\x86\x92 https:/\xe2\x80\xa6'
2021-03-05 00:17:13,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 00:16:54,b'Teachers and child care staff across the US can now sign up to get COVID-19 vaccine at neighborhood pharmacies as p\xe2\x80\xa6 https://t.co/wF8lDBm6qY'
2021-03-05 00:16:51,b'RT @doccrearperry: It\xe2\x80\x99s Me and the brilliant Dr @RheaBoydMD @hari @KFF #BetweenUsAboutUs \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9#Blaccinated \xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7#CovidVaccine'
2021-03-05 00:16:51,b'RT @KPSCALnews: Yesterday was a big day at the @calpolypomona vaccination site! Second doses of vaccines were given to people who got their\xe2\x80\xa6'
2021-03-05 00:16:37,b'RT @UR_Med: Choose pain relievers wisely after the #COVIDvaccine. Try Tylenol but skip the Advil for mild discomfort. #NSAIDs can dilute th\xe2\x80\xa6'
